0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.01
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.04,0.04,0.93
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.49,0.49,0.02
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.01,0.01,0.99
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.04,0.04,0.93
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.04,0.04,0.93
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.00,0.00,1.00
0.00,0.00,1.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
0.50,0.50,0.00
